"url_a","url_b","page_type_a","page_type_b","jaccard_similarity_percent","words_a","words_b"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--1981","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2244","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2273","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2301","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2385","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2619","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2796","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3035","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2982","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3465","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/tmc-mumbai-tmc-mumbai-2026--1986","https://www.searchsarkarinaukri.com/jobs/tmc-mumbai-tmc-mumbai-2026--3519","job-listing","job-listing","82.68","240","240"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-chemical-recruitment-2026--4447","https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-computer-science-recruitment-2026--4449","job-listing","job-listing","82.62","293","297"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-computer-science-recruitment-2026--4449","https://www.searchsarkarinaukri.com/jobs/sail-rsp-diploma-graduate-apprentice-electrical-recruitment-2026--4451","job-listing","job-listing","82.62","297","293"
"https://www.searchsarkarinaukri.com/jobs/icsi-icsi-2026--3301","https://www.searchsarkarinaukri.com/jobs/icsi-icsi-2026--2269","job-listing","job-listing","82.61","222","222"
"https://www.searchsarkarinaukri.com/jobs/icsi-icsi-2026--3301","https://www.searchsarkarinaukri.com/jobs/icsi-icsi-2026--2348","job-listing","job-listing","82.61","222","222"
"https://www.searchsarkarinaukri.com/news/291754","https://www.searchsarkarinaukri.com/news/291760","news","news","82.56","95","93"
"https://www.searchsarkarinaukri.com/news/291755","https://www.searchsarkarinaukri.com/news/291759","news","news","82.56","93","95"
"https://www.searchsarkarinaukri.com/news/291756","https://www.searchsarkarinaukri.com/news/291759","news","news","82.56","93","95"
"https://www.searchsarkarinaukri.com/news/291757","https://www.searchsarkarinaukri.com/news/291759","news","news","82.56","93","95"
"https://www.searchsarkarinaukri.com/news/291754","https://www.searchsarkarinaukri.com/news/291762","news","news","82.56","95","93"
"https://www.searchsarkarinaukri.com/news/291754","https://www.searchsarkarinaukri.com/news/291761","news","news","82.56","95","93"
"https://www.searchsarkarinaukri.com/jobs/chandrapur-mahanagarpalika-chandrapur-mahanagarpalika-2026--2635","https://www.searchsarkarinaukri.com/jobs/chandrapur-mahanagarpalika-chandrapur-mahanagarpalika-2026--2192","job-listing","job-listing","82.54","237","237"
"https://www.searchsarkarinaukri.com/jobs/iiit-nagpur-iiit-nagpur-2026--2166","https://www.searchsarkarinaukri.com/jobs/iiit-nagpur-iiit-nagpur-2026--3909","job-listing","job-listing","82.54","243","243"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--1852","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--3172","job-listing","job-listing","82.54","234","234"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--1852","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4322","job-listing","job-listing","82.54","234","234"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--3172","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4322","job-listing","job-listing","82.54","234","234"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--2894","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4322","job-listing","job-listing","82.54","234","234"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--1852","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4525","job-listing","job-listing","82.54","234","234"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--3172","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4525","job-listing","job-listing","82.54","234","234"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--2894","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4525","job-listing","job-listing","82.54","234","234"
"https://www.searchsarkarinaukri.com/jobs/neeri-nagpur-neeri-nagpur-2026--2364","https://www.searchsarkarinaukri.com/jobs/neeri-nagpur-neeri-nagpur-2026--3072","job-listing","job-listing","82.54","237","237"
"https://www.searchsarkarinaukri.com/jobs/rari-pune-rari-pune-2026--1964","https://www.searchsarkarinaukri.com/jobs/rari-pune-rari-pune-2026--4612","job-listing","job-listing","82.54","234","234"
"https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--2392","https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--3907","job-listing","job-listing","82.54","243","243"
"https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--3654","https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--3907","job-listing","job-listing","82.54","243","243"
"https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--2392","https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--4382","job-listing","job-listing","82.54","243","243"
"https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--3654","https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--4382","job-listing","job-listing","82.54","243","243"
"https://www.searchsarkarinaukri.com/jobs/employees-state-insurance-society-mumbai-employees-state-insurance-society-2026--3349","https://www.searchsarkarinaukri.com/jobs/employees-state-insurance-society-mumbai-employees-state-insurance-society-2026--3914","job-listing","job-listing","82.47","236","236"
"https://www.searchsarkarinaukri.com/jobs/employees-state-insurance-society-mumbai-employees-state-insurance-society-2026--3349","https://www.searchsarkarinaukri.com/jobs/employees-state-insurance-society-mumbai-employees-state-insurance-society-2026--4721","job-listing","job-listing","82.47","236","236"
"https://www.searchsarkarinaukri.com/jobs/employees-state-insurance-society-mumbai-employees-state-insurance-society-2026--2556","https://www.searchsarkarinaukri.com/jobs/employees-state-insurance-society-mumbai-employees-state-insurance-society-2026--4721","job-listing","job-listing","82.47","236","236"
"https://www.searchsarkarinaukri.com/jobs/iucaa-pune-iucaa-pune-2026--1851","https://www.searchsarkarinaukri.com/jobs/iucaa-pune-iucaa-pune-2026--3515","job-listing","job-listing","82.47","237","237"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-isolated-category-posts-recruitment-2025-2026--1405","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-paylevel-1-group-d-posts-recruitment-2026--1425","job-listing","job-listing","82.47","143","147"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--2715","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","82.47","310","276"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--2880","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","82.47","310","276"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--2794","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","82.47","310","276"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--2551","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","82.47","310","276"
"https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--2237","https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--2739","job-listing","job-listing","82.43","227","227"
"https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--2237","https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--3587","job-listing","job-listing","82.43","227","227"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-mechanic-motor-vehicle-recruitment-2026--4438","https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-turner-recruitment-2026--4440","job-listing","job-listing","82.42","269","262"
"https://www.searchsarkarinaukri.com/jobs/bamu-aurangabad-bamu-aurangabad-2026--1759","https://www.searchsarkarinaukri.com/jobs/bamu-aurangabad-bamu-aurangabad-2026--2533","job-listing","job-listing","82.40","235","235"
"https://www.searchsarkarinaukri.com/jobs/dhule-mahanagarpalika-dhule-mahanagarpalika-2026--2175","https://www.searchsarkarinaukri.com/jobs/dhule-mahanagarpalika-dhule-mahanagarpalika-2026--2992","job-listing","job-listing","82.40","232","232"
"https://www.searchsarkarinaukri.com/jobs/government-medical-college-miraj-government-medical-college-miraj-2026--3249","https://www.searchsarkarinaukri.com/jobs/government-medical-college-miraj-government-medical-college-miraj-2026--3843","job-listing","job-listing","82.40","236","236"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--2037","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--2547","job-listing","job-listing","82.35","285","286"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--1747","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--3357","job-listing","job-listing","82.35","286","285"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--2463","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--3357","job-listing","job-listing","82.35","286","285"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--3357","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--3661","job-listing","job-listing","82.35","285","286"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--2037","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--3661","job-listing","job-listing","82.35","285","286"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--2037","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--4205","job-listing","job-listing","82.35","285","286"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--3357","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--4205","job-listing","job-listing","82.35","285","286"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-ictsm-recruitment-2026--4442","https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-machinist-recruitment-2026--4437","job-listing","job-listing","82.35","266","263"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-lacp-recruitment-2026--4436","https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-turner-recruitment-2026--4440","job-listing","job-listing","82.35","267","262"
"https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--1707","https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--2834","job-listing","job-listing","82.33","215","216"
"https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--1707","https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--2991","job-listing","job-listing","82.33","215","216"
"https://www.searchsarkarinaukri.com/jobs/national-disaster-management-authority-deputation-for-the-post-of-consultant-2026--1654","https://www.searchsarkarinaukri.com/jobs/national-disaster-management-authority-deputation-for-the-post-of-senior-2026--1652","job-listing","job-listing","82.31","135","141"
"https://www.searchsarkarinaukri.com/jobs/msidc-msidc-2026--2553","https://www.searchsarkarinaukri.com/jobs/srtmun-srtmun-2026--2545","job-listing","job-listing","82.28","224","224"
"https://www.searchsarkarinaukri.com/admit-cards/20","https://www.searchsarkarinaukri.com/admit-cards/31","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/25","https://www.searchsarkarinaukri.com/admit-cards/31","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/32","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/32","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/20","https://www.searchsarkarinaukri.com/admit-cards/38","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/25","https://www.searchsarkarinaukri.com/admit-cards/38","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/39","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/39","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/20","https://www.searchsarkarinaukri.com/admit-cards/47","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/25","https://www.searchsarkarinaukri.com/admit-cards/47","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/20","https://www.searchsarkarinaukri.com/admit-cards/53","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/25","https://www.searchsarkarinaukri.com/admit-cards/53","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/20","https://www.searchsarkarinaukri.com/admit-cards/61","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/25","https://www.searchsarkarinaukri.com/admit-cards/61","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/20","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/25","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/32","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/39","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/20","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/25","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/32","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/39","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/76","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/76","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/31","https://www.searchsarkarinaukri.com/admit-cards/76","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/38","https://www.searchsarkarinaukri.com/admit-cards/76","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/47","https://www.searchsarkarinaukri.com/admit-cards/76","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/53","https://www.searchsarkarinaukri.com/admit-cards/76","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/61","https://www.searchsarkarinaukri.com/admit-cards/76","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/20","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/25","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/32","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/39","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","82.27","139","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/31","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/38","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/47","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/53","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/admit-cards/61","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","82.27","136","139"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-civil-services-examination-2025-2026--1430","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-indian-forest-service-examination-2025-2026--1427","job-listing","job-listing","82.27","132","134"
"https://www.searchsarkarinaukri.com/jobs/cantonment-board-dehu-road-cantonment-board-dehu-road-2026--2229","https://www.searchsarkarinaukri.com/jobs/cantonment-board-dehu-road-cantonment-board-dehu-road-2026--2398","job-listing","job-listing","82.26","233","233"
"https://www.searchsarkarinaukri.com/jobs/centre-for-development-of-telematics-centre-for-development-of-telematics-2026--3594","https://www.searchsarkarinaukri.com/jobs/centre-for-development-of-telematics-centre-for-development-of-telematics-2026--2137","job-listing","job-listing","82.26","237","237"
"https://www.searchsarkarinaukri.com/jobs/esic-kolhapur-esic-kolhapur-2026--1843","https://www.searchsarkarinaukri.com/jobs/esic-kolhapur-esic-kolhapur-2026--4713","job-listing","job-listing","82.26","230","230"
"https://www.searchsarkarinaukri.com/jobs/jnv-nandurbar-jnv-nandurbar-2026--2513","https://www.searchsarkarinaukri.com/jobs/jnv-nandurbar-jnv-nandurbar-2026--4580","job-listing","job-listing","82.26","234","234"
"https://www.searchsarkarinaukri.com/jobs/afs-nagpur-afs-nagpur-2026--2505","https://www.searchsarkarinaukri.com/jobs/mafsu-nagpur-mafsu-nagpur-2026--2790","job-listing","job-listing","82.26","231","231"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--4205","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--4785","job-listing","job-listing","82.25","286","250"
"https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--3661","https://www.searchsarkarinaukri.com/jobs/bharati-vidyapeeth-pune-bharati-vidyapeeth-pune-2026--4785","job-listing","job-listing","82.25","286","250"
"https://www.searchsarkarinaukri.com/jobs/national-disaster-management-authority-deputation-for-the-post-of-senior-2026--1656","https://www.searchsarkarinaukri.com/jobs/national-disaster-management-authority-deputation-for-the-post-of-senior-2026--1658","job-listing","job-listing","82.24","143","145"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-paylevel-1-group-d-posts-recruitment-2026--1425","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-technicians-recruitment-2024-cen-022024-2026--1419","job-listing","job-listing","82.24","147","139"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-je-dms-cma-2026--1408","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-technicians-recruitment-2024-cen-022024-2026--1419","job-listing","job-listing","82.24","147","139"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-je-dms-cma-2026--1418","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-technicians-recruitment-2024-cen-022024-2026--1419","job-listing","job-listing","82.24","147","139"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-paylevel-1-group-d-posts-recruitment-2026--1425","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-technicians-recruitment-2025-cen-022025-2026--1411","job-listing","job-listing","82.24","147","139"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-je-dms-cma-2026--1408","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-technicians-recruitment-2025-cen-022025-2026--1411","job-listing","job-listing","82.24","147","139"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-je-dms-cma-2026--1418","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-technicians-recruitment-2025-cen-022025-2026--1411","job-listing","job-listing","82.24","147","139"
"https://www.searchsarkarinaukri.com/jobs/engineering-projects-india-limited-engineering-projects-india-limited-2026--2176","https://www.searchsarkarinaukri.com/jobs/engineering-projects-india-limited-engineering-projects-india-limited-2026--3165","job-listing","job-listing","82.19","233","233"
"https://www.searchsarkarinaukri.com/jobs/engineering-projects-india-limited-engineering-projects-india-limited-2026--2343","https://www.searchsarkarinaukri.com/jobs/engineering-projects-india-limited-engineering-projects-india-limited-2026--3165","job-listing","job-listing","82.19","233","233"
"https://www.searchsarkarinaukri.com/jobs/gpsc-goa-gpsc-goa-2026--1912","https://www.searchsarkarinaukri.com/jobs/gpsc-goa-gpsc-goa-2026--2934","job-listing","job-listing","82.19","240","240"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--2715","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--2880","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3255","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3589","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4143","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--2794","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3663","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3852","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--2551","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4786","job-listing","job-listing","82.19","310","277"
"https://www.searchsarkarinaukri.com/jobs/bank-of-baroda-senior-manager-accounts-recruitment-2026--4650","https://www.searchsarkarinaukri.com/jobs/bank-of-baroda-senior-manager-taxation-recruitment-2026--4649","job-listing","job-listing","82.13","214","213"
"https://www.searchsarkarinaukri.com/jobs/bombay-high-court-bombay-high-court-2026--2285","https://www.searchsarkarinaukri.com/jobs/bombay-high-court-bombay-high-court-2026--3954","job-listing","job-listing","82.11","232","232"
"https://www.searchsarkarinaukri.com/jobs/bombay-high-court-bombay-high-court-2026--2071","https://www.searchsarkarinaukri.com/jobs/bombay-high-court-bombay-high-court-2026--3954","job-listing","job-listing","82.11","232","232"
"https://www.searchsarkarinaukri.com/jobs/ordnance-factory-chanda-ordnance-factory-chanda-2026--2020","https://www.searchsarkarinaukri.com/jobs/ordnance-factory-chanda-ordnance-factory-chanda-2026--3961","job-listing","job-listing","82.11","232","232"
"https://www.searchsarkarinaukri.com/jobs/ordnance-factory-chanda-ordnance-factory-chanda-2026--2058","https://www.searchsarkarinaukri.com/jobs/ordnance-factory-chanda-ordnance-factory-chanda-2026--3961","job-listing","job-listing","82.11","232","232"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-graduate-apprentice-electronics-instrumentation-recruitment-2026--4458","https://www.searchsarkarinaukri.com/jobs/sail-rsp-graduate-apprentice-production-recruitment-2026--4459","job-listing","job-listing","82.05","290","284"
